date,NASDAQ nominal value,S&P nominal value,inflation factor,NASDAQ value in real terms,S&P value in real terms,TQQQ in nominal terms,UPRO in nominal terms,QLD in nominal terms,TQQQ in real terms,UPRO in real terms,QLD in real terms
1982-06-30,171.3,109.61,3.3758762886597937,578.2876082474227,370.02979999999997,,393.87607195565477,,,1329.6768919855538,
1982-07-01,170.6,108.71,3.3585641025641024,572.9710358974359,365.10950358974355,,384.15958248865286,,,1290.2245834024027,
1982-07-02,170.05,107.65,3.3585641025641024,571.1238256410256,361.54942564102566,,372.9082206625976,,,1252.4361634684535,
1982-07-06,169.22,107.29,3.3585641025641024,568.3362174358974,360.34034256410257,,369.15354804549935,,,1239.8258547997868,
1982-07-07,168.08,107.22,3.3585641025641024,564.5074543589744,360.10524307692305,,368.4176688466911,,,1237.3543573388456,
1982-07-08,166.8,107.53,3.3585641025641024,560.2084923076923,361.14639794871795,,371.5999294344228,,,1248.0421835138059,
1982-07-09,168.07,108.83,3.3585641025641024,564.4738687179487,365.51253128205127,,385.06404914004946,,,1293.2622926297497,
1982-07-12,168.85,109.57,3.3585641025641024,567.0935487179487,367.9978687179487,,392.9049836073288,,,1319.5965736621117,
1982-07-13,169.35,109.45,3.3585641025641024,568.7728307692307,367.594841025641,,391.5998782038017,,,1315.2132935037632,
1982-07-14,169.21,110.44,3.3585641025641024,568.3026317948718,370.91981948717944,,402.2120654503578,,,1350.855004639735,
1982-07-15,169.61,110.47,3.3585641025641024,569.6460574358974,371.0205764102564,,402.5253126387251,,,1351.9070654018144,
1982-07-16,170.18,111.07,3.3585641025641024,571.5604389743589,373.0357148717948,,409.0695310781997,,,1373.886242531972,
1982-07-19,170.09,110.73,3.3585641025641024,571.2581682051282,371.89380307692306,,405.2981108677586,,,1361.2196859975,
1982-07-20,170.83,111.54,3.3585641025641024,573.7435056410256,374.61424,,414.1778525018009,,,1391.0428674896382,
1982-07-21,171.54,111.42,3.3585641025641024,576.1280861538461,374.2112123076923,,412.8261197937061,,,1386.502986539969,
1982-07-22,172.06,111.48,3.3585641025641024,577.8745394871795,374.41272615384617,,413.47813644843495,,,1388.6928262708154,
1982-07-23,172.11,111.17,3.3585641025641024,578.0424676923077,373.37157128205126,,410.0138451670541,,,1377.057781932344,
1982-07-26,171.45,110.36,3.3585641025641024,575.8258153846153,370.65113435897433,,401.03678631171465,,,1346.9077543141957,
1982-07-27,170.71,109.43,3.3585641025641024,573.340477948718,367.52766974358974,,390.8837339872998,,,1312.808077245961,
1982-07-28,168.37,107.74,3.3585641025641024,565.4814379487179,361.85169641025635,,372.75958921274184,,,1251.9369752164557,
1982-07-29,167.6,107.72,3.3585641025641024,562.8953435897436,361.78452512820513,,372.5385400392471,,,1251.1945673974549,
1982-07-30,167.35,107.09,3.3585641025641024,562.0557025641025,359.66862974358975,,365.9887166619564,,,1229.196565724351,
1982-08-02,168.37,108.98,3.3516888433981573,564.3238505629478,365.2670501535312,,385.3531829452153,,,1291.5839640454471,
1982-08-03,167.97,107.83,3.3516888433981573,562.9831750255885,361.4126079836233,,373.1400704860901,,,1250.6494112730302,
1982-08-04,166.56,106.14,3.3516888433981573,558.2572937563971,355.7482538382804,,355.5821263798679,,,1191.8006458991968,
1982-08-05,165.15,105.16,3.3516888433981573,553.5314124872057,352.4635987717502,,345.7199223231169,,,1158.7456065908684,
1982-08-06,163.59,103.71,3.3516888433981573,548.3027778915045,347.60364994882286,,331.4065473297361,,,1110.7716273141798,
1982-08-09,161.38,103.08,3.3516888433981573,540.8955455475946,345.4920859774821,,325.3550622309977,,,1090.4889322227482,
1982-08-10,161.32,102.84,3.3516888433981573,540.6944442169907,344.6876806550665,,323.07075174594127,,,1082.832634255127,
1982-08-11,160.77,102.6,3.3516888433981573,538.8510153531217,343.8832753326509,,320.79721306119967,,,1075.2124400104447,
1982-08-12,159.84,102.42,3.3516888433981573,535.7339447287615,343.27997134083927,,319.09722233286215,,,1069.5146000523953,
1982-08-13,159.14,103.85,3.3516888433981573,533.3877625383827,348.07288638689863,,332.4515174190873,,,1114.274041904343,
1982-08-16,159.68,104.09,3.3516888433981573,535.1976745138178,348.8772917093142,,334.7444240457374,,,1121.9591514638398,
1982-08-17,162.28,109.04,3.3516888433981573,543.912065506653,365.4681514841351,,382.488649791519,,,1281.982940232659,
1982-08-18,164.99,108.54,3.3516888433981573,552.995142272262,363.792307062436,,377.213163318709,,,1264.301151078244,
1982-08-19,164.92,109.16,3.3516888433981573,552.7605240532241,365.87035414534284,,383.66367001466585,,,1285.9212424053476,
1982-08-20,166.96,113.02,3.3516888433981573,559.5979692937564,378.80787308085974,,424.349937321481,,,1422.2889506171152,
1982-08-23,169.88,116.11,3.3516888433981573,569.3849007164789,389.16459160696,,459.14016939545854,,,1538.8949833186985,
1982-08-24,172.23,115.35,3.3516888433981573,577.2613694984645,386.6173080859774,,450.10765973063684,,,1508.6208214472294,
1982-08-25,174.93,117.58,3.3516888433981573,586.3109293756397,394.09157420675535,,476.19647947619654,,,1596.0624275258476,
1982-08-26,178.17,118.55,3.3516888433981573,597.1704012282496,397.34271238485155,,487.9647211115022,,,1635.5059117213152,
1982-08-27,177.6,117.11,3.3516888433981573,595.2599385875127,392.5162804503582,,470.1655093137949,,,1575.848492117659,
1982-08-30,178.98,117.66,3.3516888433981573,599.8852691914021,394.3597093142272,,476.77284236382496,,,1597.9942165860605,
1982-08-31,177.71,119.51,3.3516888433981573,595.6286243602866,400.5603336745138,,499.2449105839013,,,1673.3135969273726,
1982-09-01,177.3,118.25,3.3516888433981573,594.2544319344934,396.3372057318321,,483.4361889475667,,,1620.3276809904828,
1982-09-02,179.59,120.29,3.3516888433981573,601.9297993858751,403.17465097236436,,508.43885395127415,,,1704.1288343386307,
1982-09-03,182.05,122.68,3.3516888433981573,610.1749539406346,411.185187308086,,538.7264757262529,,,1805.6435183348901,
1982-09-07,180.88,121.37,3.3516888433981573,606.2534779938587,406.79447492323436,,521.4491553174647,,,1747.7353162769393,
1982-09-08,181.79,122.2,3.3516888433981573,609.303514841351,409.57637666325485,,532.1282604215729,,,1783.5283537118553,
1982-09-09,182.77,121.97,3.3516888433981573,612.5881699078813,408.80548822927324,,529.1043924718723,,,1773.3932892409343,
1982-09-10,182.47,120.97,3.3516888433981573,611.5826632548618,405.4537993858751,,516.0713220199997,,,1729.7104924121707,
1982-09-13,182.9,122.24,3.3516888433981573,613.023889457523,409.7104442169907,,532.3065650637502,,,1784.1259753917668,
1982-09-14,184.6,123.1,3.3516888433981573,618.7217604912998,412.59289662231316,,543.5222163922509,,,1821.7173488209464,
1982-09-15,186.31,124.29,3.3516888433981573,624.4531484135107,416.581406345957,,559.265175005493,,,1874.4828475670288,
1982-09-16,186.8,123.77,3.3516888433981573,626.0954759467759,414.8385281473899,,552.2254791737262,,,1850.8879775867795,
1982-09-17,186.61,122.55,3.3516888433981573,625.4586550665301,410.74946775844415,,535.875689966201,,,1796.0885715080058,
1982-09-20,186.0,122.51,3.3516888433981573,623.4141248720573,410.6154002047083,,535.3316136218064,,,1794.2649968945414,
1982-09-21,187.91,124.88,3.3516888433981573,629.8158505629477,418.5589027635619,,566.3808298544623,,,1898.332308537791,
1982-09-22,188.62,123.99,3.3516888433981573,632.1955496417604,415.5758996929375,,554.2508575488148,,,1857.6764156902238,
1982-09-23,188.15,123.81,3.3516888433981573,630.6202558853633,414.97259570112584,,551.8169751784346,,,1849.5187993032773,
1982-09-24,188.61,123.32,3.3516888433981573,632.1620327533265,413.3302681678607,,545.2453082595783,,,1827.4926166088178,
1982-09-27,188.64,123.62,3.3516888433981573,632.2625834186283,414.3357748208802,,549.2048661488935,,,1840.7638226112247,
1982-09-28,189.04,123.24,3.3516888433981573,633.6032589559876,413.0621330603889,,544.1203715004254,,,1823.7221786236366,
1982-09-29,188.26,121.63,3.3516888433981573,630.988941658137,407.6659140225179,,522.7756545954134,,,1752.1813291076155,
1982-09-30,187.65,120.42,3.3516888433981573,628.9444114636642,403.6103705220061,,507.1547406884237,,,1699.8248862418752,
1982-10-01,188.7,121.97,3.3380224260958204,629.8848318042812,407.1385953109072,,526.7201300075675,,,1758.2036062413663,
1982-10-04,188.02,121.51,3.3380224260958204,627.6149765545362,405.60310499490316,,520.7416623221371,,,1738.2473470337106,
1982-10-05,188.77,121.98,3.3380224260958204,630.1184933741081,407.1719755351682,,526.7655352690975,,,1758.3551700226164,
1982-10-06,191.98,125.97,3.3380224260958204,640.8335453618756,420.4906850152905,,578.4384582300951,,,1930.840545688348,
1982-10-07,195.59,128.8,3.3380224260958204,652.8838063200816,429.9372884811417,,617.4025865307241,,,2060.9036797691224,
1982-10-08,198.19,131.05,3.3380224260958204,661.5626646279306,437.4478389398573,,649.7364052500731,,,2168.834691775626,
1982-10-11,202.31,134.47,3.3380224260958204,675.3153170234455,448.86387563710497,,700.581279195659,,,2338.556021258007,
1982-10-12,202.16,134.44,3.3380224260958204,674.814613659531,448.7637349643221,,700.0870853939454,,,2336.9063912650495,
1982-10-13,205.17,136.71,3.3380224260958204,684.8620611620794,456.34104587155963,,735.5244127095366,,,2455.1969845653907,
1982-10-14,204.85,134.57,3.3380224260958204,683.7938939857288,449.19767787971455,,700.9570962751886,,,2339.8105070975867,
1982-10-15,204.46,133.57,3.3380224260958204,682.4920652395515,445.8596554536187,,685.3051859655809,,,2287.5640794728756,
1982-10-18,206.61,136.73,3.3380224260958204,689.6688134556575,456.4078063200815,,733.9193035711095,,,2449.83909426499,
1982-10-19,207.48,136.58,3.3380224260958204,692.5728929663608,455.9071029561672,,731.4773567212471,,,2441.6878209168153,
1982-10-20,210.7,139.23,3.3380224260958204,703.3213251783893,464.75286238532107,,774.028515741403,,,2583.724543982465,
1982-10-21,214.28,139.06,3.3380224260958204,715.2714454638124,464.1853985728848,,771.1652954232381,,,2574.1670503495775,
1982-10-22,215.29,138.83,3.3380224260958204,718.6428481141692,463.4176534148828,,767.3110127678518,,,2561.3013684093858,
1982-10-25,209.92,133.32,3.3380224260958204,700.7176676860346,445.0251498470948,,675.9222797446163,,,2256.243728085342,
1982-10-26,209.92,134.48,3.3380224260958204,700.7176676860346,448.8972558613659,,693.5412072749876,,,2315.0561033054787,
1982-10-27,212.2,135.29,3.3380224260958204,708.3283588175331,451.6010540265035,,706.0481759205518,,,2356.8046451268488,
1982-10-28,211.87,133.59,3.3380224260958204,707.2268114169215,445.92641590214066,,679.4069232341315,,,2267.8755462002923,
1982-10-29,212.63,133.72,3.3380224260958204,709.7637084607543,446.3603588175331,,681.3658362100006,,,2274.4144416445133,
1982-11-01,214.52,135.47,3.341428571428571,716.8032571428571,452.6633285714285,,708.0924326495314,,,2366.0402856675055,
1982-11-02,217.65,137.49,3.341428571428571,727.2619285714285,459.41301428571427,,739.7420685345606,,,2471.7952832890533,
1982-11-03,222.77,142.87,3.341428571428571,744.3700428571428,477.38989999999995,,826.553940150116,,,2761.8709514444586,
1982-11-04,225.01,141.85,3.341428571428571,751.8548428571428,473.9816428571428,,808.8209002582181,,,2702.617265291389,
1982-11-05,227.03,142.16,3.341428571428571,758.6045285714285,475.01748571428567,,814.0945016999863,,,2720.2386278232398,
1982-11-08,226.74,140.44,3.341428571428571,757.6355142857143,469.2702285714285,,784.5158098870722,,,2621.4035418940884,
1982-11-09,230.19,143.02,3.341428571428571,769.1634428571427,477.8911142857143,,827.7241105149585,,,2765.7809921349826,
1982-11-10,230.41,141.16,3.341428571428571,769.898557142857,471.6760571428571,,795.4001319818051,,,2657.77272672206,
1982-11-11,231.52,141.75,3.341428571428571,773.6075428571428,473.6475,,805.3449019281348,,,2691.00246515701,
1982-11-12,232.61,139.53,3.341428571428571,777.2497,466.22952857142855,,767.477392890688,,,2564.470888530456,
1982-11-15,229.34,137.03,3.341428571428571,766.3232285714286,457.8759571428571,,726.1963246940227,,,2426.533147799027,
1982-11-16,224.97,135.42,3.341428571428571,751.7211857142856,452.4962571428571,,700.5733101017431,,,2340.915674754253,
1982-11-17,227.75,137.93,3.341428571428571,761.0103571428571,460.8832428571429,,739.5032399851988,,,2470.9972547505427,
1982-11-18,229.28,138.34,3.341428571428571,766.1227428571428,462.25322857142856,,746.0711053033726,,,2492.9433075779834,
1982-11-19,229.41,137.02,3.341428571428571,766.5571285714285,457.84254285714286,,724.6877840795424,,,2421.4924670886426,
1982-11-22,225.79,134.22,3.341428571428571,754.461157142857,448.4865428571428,,680.2346889024634,,,2272.9556247755168,
1982-11-23,225.17,132.93,3.341428571428571,752.3894714285714,444.1761,,660.5967420225857,,,2207.336827986897,
1982-11-24,226.88,133.88,3.341428571428571,758.1033142857142,447.3504571428571,,674.735985874639,,,2254.5821013725435,
1982-11-26,228.64,134.88,3.341428571428571,763.9842285714285,450.69188571428566,,689.8311898559272,,,2305.021647247162,
1982-11-29,228.39,134.2,3.341428571428571,763.1488714285713,448.41971428571424,,679.3728894030196,,,2270.0759833052325,
1982-11-30,232.31,138.53,3.341428571428571,776.2472714285714,462.88809999999995,,745.1088172483052,,,2489.727890776837,
1982-12-01,235.59,138.72,3.3516888433981573,789.6243746161718,464.94627635619236,,748.1477592801444,,,2507.55849799259,
1982-12-02,236.18,138.82,3.3516888433981573,791.6018710337768,465.28144524053215,,749.738709440721,,,2512.890867896197,
1982-12-03,237.16,138.69,3.3516888433981573,794.8865261003069,464.84572569089045,,747.6053245165016,,,2505.740425447017,
1982-12-06,239.29,141.77,3.3516888433981573,802.0256233367451,475.1689273285568,,797.3863397603259,,,2672.5908988527767,
1982-12-07,240.65,142.72,3.3516888433981573,806.5839201637666,478.353031729785,,813.3873898492033,,,2726.221439918322,
1982-12-08,240.7,141.82,3.3516888433981573,806.7515046059365,475.33651177072664,,797.9702235764496,,,2674.5478957251194,
1982-12-09,237.24,140.0,3.3516888433981573,795.1546612077789,469.236438075742,,767.2199482422178,,,2571.482540955953,
1982-12-10,233.85,139.57,3.3516888433981573,783.792436028659,467.7952118730808,,760.1228592686168,,,2547.6953070225304,
1982-12-13,233.33,139.95,3.3516888433981573,782.0495578300921,469.0688536335721,,766.3040516397635,,,2568.412740531801,
1982-12-14,231.33,137.4,3.3516888433981573,775.3461801432958,460.52204708290685,,724.3883767262578,,,2427.9244405606996,
1982-12-15,225.69,135.24,3.3516888433981573,756.4426550665302,453.28239918116685,,690.1989236342005,,,2313.3320320701664,
1982-12-16,225.6,135.3,3.3516888433981573,756.1410030706243,453.4835005117707,,691.0926318919455,,,2316.3274640669033,
1982-12-17,228.93,137.49,3.3516888433981573,767.3021269191402,460.8236990788127,,724.6262758543457,,,2428.7218044141664,
1982-12-20,227.88,136.25,3.3516888433981573,763.782853633572,456.6676049129989,,704.9942483959685,,,2362.9213570086367,
1982-12-21,228.52,138.61,3.3516888433981573,765.9279344933469,464.5775905834186,,741.6026198383574,,,2485.6212271470677,
1982-12-22,231.04,138.83,3.3516888433981573,774.3741903787103,465.3149621289662,,745.1070260152569,,,2497.3669062329172,
1982-12-23,232.33,139.72,3.3516888433981573,778.697868986694,468.2979651995905,,759.410132766447,,,2545.3064695568137,
1982-12-27,233.2,142.17,3.3516888433981573,781.6138382804503,476.509602865916,,799.331639452662,,,2679.1109381286456,
1982-12-28,232.2,140.77,3.3516888433981573,778.2621494370521,471.8172384851586,,775.6888414803253,,,2599.8676359380484,
1982-12-29,232.27,141.24,3.3516888433981573,778.49676765609,473.3925322415558,,783.4303926630785,,,2625.8149066678775,
1982-12-30,231.28,140.33,3.3516888433981573,775.1785957011258,470.34249539406346,,768.2593311499361,,,2574.9662290517713,
1982-12-31,232.41,140.64,3.3516888433981573,778.9660040941658,471.3815189355168,,773.3230241959654,,,2591.9381525405406,
1983-01-03,230.59,138.34,3.3448416751787535,771.2870418794688,462.7253973442288,,735.3547625576145,,,2459.645255843886,
1983-01-04,231.64,141.36,3.3448416751787535,774.7991256384064,472.82681920326866,,783.4871942646375,,,2620.6406193452317,
1983-01-05,232.73,141.96,3.3448416751787535,778.4450030643512,474.8337242083759,,793.4353939584124,,,2653.9157722739706,
1983-01-06,236.61,145.27,3.3448416751787535,791.4229887640449,485.90515015321756,,848.906977839077,,,2839.4594378261913,
1983-01-07,238.6,145.18,3.3448416751787535,798.0792236976506,485.60411440245144,,847.2985374720462,,,2834.079459454507,
1983-01-10,240.94,146.78,3.3448416751787535,805.9061532175689,490.95586108273744,,875.2816682279272,,,2927.678601408754,
1983-01-11,240.85,145.78,3.3448416751787535,805.6051174668028,487.6110194075587,,857.360395997973,,,2867.7347831817797,
1983-01-12,242.9,146.69,3.3448416751787535,812.4620429009193,490.6548253319713,,873.3850941581748,,,2921.3348614201827,
1983-01-13,243.48,145.73,3.3448416751787535,814.4020510725229,487.44377732379974,,856.2061759406904,,,2863.8740998318535,
1983-01-14,245.63,146.65,3.3448416751787535,821.5934606741572,490.5210316649642,,872.3910608949133,,,2918.0099775347117,
1983-01-17,247.14,146.72,3.3448416751787535,826.6441716036771,490.7551705822267,,873.6088052269512,,,2922.083139526225,
1983-01-18,246.7,146.4,3.3448416751787535,825.1724412665984,489.6848212461695,,867.8611700947044,,,2902.8582100021645,
1983-01-19,245.2,145.27,3.3448416751787535,820.1551787538303,485.90515015321756,,847.733865044566,,,2835.5355612614253,
1983-01-20,245.99,146.29,3.3448416751787535,822.7976036772216,489.31688866189984,,865.560109506059,,,2895.1615266481517,
1983-01-21,243.97,143.85,3.3448416751787535,816.0410234933605,481.1554749744637,,822.2183056153888,,,2750.190054717213,
1983-01-24,236.73,139.97,3.3448416751787535,791.8243697650663,468.17748927477015,,755.6566639131306,,,2527.551901583184,
1983-01-25,239.19,141.75,3.3448416751787535,800.0526802860061,474.13130745658833,,784.4584581524595,,,2623.8893432748146,
1983-01-26,241.43,141.54,3.3448416751787535,807.5451256384065,473.4288907048007,,780.9436484496819,,,2612.1328613006413,
1983-01-27,245.44,144.27,3.3448416751787535,820.9579407558732,482.5603084780388,,826.1035816675596,,,2763.1856879760885,
1983-01-28,246.93,144.51,3.3448416751787535,825.9417548518896,483.36307048008166,,830.1965378307673,,,2776.875978325465,
1983-01-31,248.35,145.3,3.3448416751787535,830.6914300306435,486.00549540347293,,843.7819885484294,,,2822.3171600619885,
1983-02-01,248.15,142.96,3.341428571428571,829.1754999999999,477.6906285714286,,802.9851761821035,,,2683.1176101284855,
1983-02-02,248.28,143.23,3.341428571428571,829.6098857142856,478.5928142857142,,807.5058296959936,,,2698.223050941327,
1983-02-03,249.44,144.26,3.341428571428571,833.4859428571428,482.03448571428567,,824.8975523560116,,,2756.3362499438726,
1983-02-04,251.65,146.14,3.341428571428571,840.8705,488.31637142857136,,857.1180222239178,,,2863.9986485453483,
1983-02-07,252.02,146.93,3.341428571428571,842.1068285714285,490.9561,,870.9872329997432,,,2910.3416256948562,
1983-02-08,251.1,145.7,3.341428571428571,839.0327142857142,486.8461428571428,,849.0818074319984,,,2837.1462108334918,
1983-02-09,251.38,145.0,3.341428571428571,839.9683142857142,484.5071428571428,,836.8131791190639,,,2796.1514656564145,
1983-02-10,254.77,147.5,3.341428571428571,851.2957571428572,492.86071428571427,,880.0664011646351,,,2940.6790176058303,
1983-02-11,256.64,147.65,3.341428571428571,857.5442285714284,493.36192857142856,,882.7195693315739,,,2949.5443895236444,
1983-02-14,258.67,148.93,3.341428571428571,864.3273285714286,497.6389571428571,,905.6449784553769,,,3026.148006581609,
1983-02-15,259.06,148.3,3.341428571428571,865.6304857142857,495.53385714285713,,894.1191636891672,,,2987.6353198128027,
1983-02-16,259.07,147.43,3.341428571428571,865.6638999999999,492.62681428571426,,878.3508611017313,,,2934.946663024213,
1983-02-17,259.0,147.44,3.341428571428571,865.43,492.66022857142855,,878.4978753311394,,,2935.437900570764,
1983-02-18,261.29,148.0,3.341428571428571,873.0818714285714,494.53142857142853,,888.4761655688385,,,2968.7796446650186,
1983-02-22,259.18,145.48,3.341428571428571,866.0314571428571,486.1110285714285,,843.0597586552741,,,2817.0239649924083,
1983-02-23,259.99,146.79,3.341428571428571,868.7380142857143,490.4882999999999,,865.803750158641,,,2893.0213880300876,
1983-02-24,262.31,149.6,3.341428571428571,876.4901285714285,499.8777142857142,,915.4947114271793,,,3059.0601857545316,
1983-02-25,262.44,149.74,3.341428571428571,876.9245142857142,500.3455142857143,,918.0318910590311,,,3067.537990267248,
1983-02-28,260.67,148.06,3.341428571428571,871.0101857142857,494.73191428571425,,887.0993093548681,,,2964.178977972909,
1983-03-01,261.82,150.88,3.3380224260958204,873.9610316004076,503.6408236493374,,937.7552406132638,,,3130.248023355957,
1983-03-02,263.4,152.3,3.3380224260958204,879.235107033639,508.3808154943935,,964.198294813168,,,3218.515531289704,
1983-03-03,265.21,153.48,3.3380224260958204,885.2769276248724,512.3196819571865,,986.574914254074,,,3293.2091888036603,
1983-03-04,265.94,153.67,3.3380224260958204,887.7136839959225,512.9539062181447,,990.203268268224,,,3305.3207158727073,
1983-03-07,265.39,153.67,3.3380224260958204,885.8777716615698,512.9539062181447,,990.167510927981,,,3305.2013570690788,
1983-03-08,263.16,151.26,3.3380224260958204,878.4339816513761,504.90927217125375,,943.5454914312674,,,3149.576010439172,
1983-03-09,265.06,152.87,3.3380224260958204,884.7762242609582,510.2834882772681,,973.6404995026762,,,3250.03382229507,
1983-03-10,266.08,151.8,3.3380224260958204,888.1810071355759,506.71180428134556,,953.1606094231179,,,3181.6714899255267,
1983-03-11,266.18,151.24,3.3380224260958204,888.5148093781855,504.8425117227319,,942.5773766657298,,,3146.3444216407734,
1983-03-14,264.34,150.83,3.3380224260958204,882.3728481141691,503.47392252803263,,934.8775749778426,,,3120.6423109301154,
1983-03-15,264.25,151.37,3.3380224260958204,882.0724260958206,505.27645463812433,,944.884932472425,,,3154.0470946729897,
1983-03-16,264.66,149.81,3.3380224260958204,883.4410152905199,500.0691396534149,,915.6372192118988,,,3056.417571897333,
1983-03-17,264.01,149.59,3.3380224260958204,881.2713007135575,499.3347747196738,,911.5702411463809,,,3042.8419079081946,
1983-03-18,265.01,149.9,3.3380224260958204,884.6093231396534,500.3695616717635,,917.2045492447191,,,3061.649354695981,
1983-03-21,266.37,151.19,3.3380224260958204,889.1490336391437,504.6756106014271,,940.8510917823855,,,3140.58204398634,
1983-03-22,267.52,150.66,3.3380224260958204,892.9877594291538,502.9064587155963,,930.9225915962398,,,3107.440487707489,
1983-03-23,269.26,152.81,3.3380224260958204,898.7959184505606,510.0832069317023,,970.7432874108968,,,3240.362863359554,
1983-03-24,270.37,153.37,3.3380224260958204,902.501123343527,511.952499490316,,981.3806280729273,,,3275.8705450434327,
1983-03-25,270.89,152.67,3.3380224260958204,904.2368950050968,509.61588379204886,,967.9077548952595,,,3230.897792232433,
1983-03-28,269.15,151.85,3.3380224260958204,898.42873598369,506.8787054026503,,952.2767256612644,,,3178.7210661063978,
1983-03-29,268.77,151.59,3.3380224260958204,897.1602874617736,506.01081957186545,,947.3508275447756,,,3162.278307724895,
1983-03-30,270.76,153.39,3.3380224260958204,903.8029520897043,512.0192599388379,,981.0635301726917,,,3274.8120651411787,
1983-03-31,270.8,152.96,3.3380224260958204,903.9364729867482,510.5839102956167,,972.777421908974,,,3247.152849931831,
1983-04-04,268.73,153.02,3.3143724696356274,890.6713137651822,507.16527530364374,,973.8870371404762,,,3227.8243844334042,
1983-04-05,268.83,151.9,3.3143724696356274,891.0027510121456,503.45317813765183,,952.4673411920048,,,3156.831533873825,
1983-04-06,266.47,151.04,3.3143724696356274,883.1808319838057,500.6028178137651,,936.2554235605623,,,3103.0992003961715,
1983-04-07,266.74,151.76,3.3143724696356274,884.0757125506072,502.9891659919028,,949.6108603306494,,,3147.3640923469075,
1983-04-08,268.1,152.85,3.3143724696356274,888.5832591093118,506.60183198380565,,970.0380047345895,,,3215.067257392598,
1983-04-11,270.81,155.14,3.3143724696356274,897.5652085020242,514.1917449392712,,1013.6023284959435,,,3359.4556527255227,
1983-04-12,272.73,155.82,3.3143724696356274,903.9288036437247,516.4455182186234,,1026.8940022637103,,,3403.509210336787,
1983-04-13,275.93,156.77,3.3143724696356274,914.5347955465587,519.5941720647774,,1045.6391552931666,,,3465.6376294767238,
1983-04-14,278.81,158.12,3.3143724696356274,924.0801882591093,524.0685748987854,,1072.6144635182834,,,3555.0438484179863,
1983-04-15,281.6,158.75,3.3143724696356274,933.3272874493928,526.1566295546559,,1085.3966341901921,,,3597.4087229951447,
1983-04-18,282.23,159.74,3.3143724696356274,935.4153421052632,529.4378582995952,,1105.663757444302,,,3664.5815183472787,
1983-04-19,281.86,158.71,3.3143724696356274,934.189024291498,526.0240546558705,,1084.2359440660862,,,3593.56176360203,
1983-04-20,284.81,160.71,3.3143724696356274,943.9664230769231,532.6527995951417,,1125.1861154313272,,,3729.285884201846,
1983-04-21,286.84,160.05,3.3143724696356274,950.6945991902833,530.4653137651821,,1111.2828210973753,,,3683.205188224155,
1983-04-22,288.55,160.42,3.3143724696356274,956.3621761133603,531.6916315789473,,1118.9498075375288,,,3708.6164370064694,
1983-04-25,286.58,158.81,3.3143724696356274,949.8328623481781,526.355491902834,,1085.2195395879128,,,3596.821765520829,
1983-04-26,288.11,161.81,3.3143724696356274,954.9038522267207,536.2986093117408,,1146.681363989692,,,3800.5291442516655,
1983-04-27,288.93,161.44,3.3143724696356274,957.6216376518219,535.0722914979757,,1138.7738395319966,,,3774.3206628861094,
1983-04-28,290.84,162.95,3.3143724696356274,963.9520890688258,540.0769939271254,,1170.6866659359625,,,3880.0916561476747,
1983-04-29,293.06,164.43,3.3143724696356274,971.3099959514169,544.9822651821862,,1202.5428188583533,,,3985.674812382149,
1983-05-02,290.54,162.11,3.301008064516129,959.0748830645161,535.1264173387096,,1151.5981103630859,,,3801.4346493900816,
1983-05-03,289.65,162.34,3.301008064516129,956.1369858870967,535.8856491935484,,1156.4581515252678,,,3817.4776844603243,
1983-05-04,293.21,163.31,3.301008064516129,967.8885745967741,539.087627016129,,1177.1462982667729,,,3885.7694236939255,
1983-05-05,297.32,164.28,3.301008064516129,981.4557177419354,542.2896048387097,,1198.0792095186976,,,3954.8691325503296,
1983-05-06,301.64,166.1,3.301008064516129,995.716072580645,548.297439516129,,1237.855232642276,,,4086.1701056556417,
1983-05-09,302.65,165.81,3.301008064516129,999.0500907258063,547.3401471774193,,1231.32688359439,,,4064.619972800594,
1983-05-10,304.34,165.95,3.301008064516129,1004.6287943548385,547.8022883064515,,1234.401394292077,,,4074.7689574080996,
1983-05-11,302.89,164.96,3.301008064516129,999.8423326612902,544.5342903225807,,1212.2647901170405,,,4001.6958485053033,
1983-05-12,302.15,164.25,3.301008064516129,997.3995866935483,542.1905745967741,,1196.567982832802,,,3949.8805610728764,
1983-05-13,303.75,164.91,3.301008064516129,1002.6811995967741,544.3692399193548,,1210.9491545963376,,,3997.352925041499,
1983-05-16,299.6,163.4,3.301008064516129,988.9820161290322,539.3847177419354,,1177.641223158284,,,3887.4031747521335,
1983-05-17,301.02,163.71,3.301008064516129,993.669447580645,540.4080302419354,,1184.3013063900794,,,3909.388163210639,
1983-05-18,303.51,163.27,3.301008064516129,1001.8889576612902,538.9555866935484,,1174.709473162525,,,3877.725444372988,
1983-05-19,302.82,161.99,3.301008064516129,999.6112620967741,534.7302963709677,,1147.0386806051429,,,3786.3839349895165,
1983-05-20,303.56,162.14,3.301008064516129,1002.0540080645161,535.2254475806451,,1150.1836750134337,,,3796.765586894143,
1983-05-23,303.86,163.43,3.301008064516129,1003.044310483871,539.483747983871,,1177.5950259014674,,,3887.2506772348233,
1983-05-24,307.36,165.54,3.301008064516129,1014.5978387096774,546.4488749999999,,1223.163322868707,,,4037.671993009947,
1983-05-25,309.16,166.21,3.301008064516129,1020.5396532258064,548.6605504032258,,1237.970900568856,,,4086.5519264140885,
